iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.0317535491194576,25.000793278217316,0.8761442042887211,0.15214641275815666,,1044.346923828125
30001,test,0.034294850716833025,24.225285530090332,0.8615734539926052,0.1660426682792604,,1044.346923828125
35000,test,0.03105511178728193,25.113122522830963,0.8772367369383574,0.1516651976853609,204.3511838912964,135.5821075439453
