iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.03105511178728193,25.113122522830963,0.8772367369383574,0.1516651976853609,,566.326416015625
30001,test,0.034962309000547975,23.962912559509277,0.8512204717844725,0.17634528642520308,,566.326416015625
35000,test,0.0311164828017354,25.097686111927032,0.8747108597308397,0.15805825009010732,,114.41366577148438
