iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,573.4215698242188
30001,test,0.09677250693111043,16.73213431709691,0.5811277000527633,0.4215386611850638,,573.4215698242188
35000,test,0.0639797110894793,20.817700536627516,0.7164821138507441,0.34266865057380574,,64.89497375488281
