iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.03105511178728193,25.113122522830963,0.8772367369383574,0.1516651976853609,,510.97686767578125
30001,test,0.03283455187920481,24.575282633304596,0.8647170923650265,0.1640080022625625,,510.97686767578125
35000,test,0.030899861885700375,25.142127454280853,0.8765856586396694,0.1538040628656745,,119.41273498535156
