iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,527.7470703125
35000,test,0.056783085885016536,22.11671891965364,0.8132319638603611,0.21017175991284218,,121.73248291015625
