iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,661.4874267578125
30001,test,0.06034818159318284,21.569509104678506,0.7968369722366333,0.22719968620099518,,661.4874267578125
35000,test,0.056295158684645824,22.16067499863474,0.8117359029619317,0.2158126184030583,,115.43494415283203
