iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,592.0086059570312
35000,test,0.05917599728625071,21.86128453204506,0.8104304483062342,0.21257689948144712,,162.17018127441406
