iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,573.6591186523438
30001,test,0.06533539736349331,20.67148404372366,0.7595231391881642,0.2633435055613518,,573.6591186523438
35000,test,0.05678825590171312,22.067668663827995,0.8013046713251816,0.23441496805140846,82.54695415496826,86.82291412353516
