iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,425.9862060546875
30001,test,0.06276162507894792,21.13490867614746,0.7786514727692855,0.24550404556487734,,425.9862060546875
35000,test,0.056582073288920676,22.113262502770674,0.8072441032058314,0.22488953526082792,,107.86815643310547
