iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,587.0167236328125
30001,test,0.06536580720230152,20.667571118003444,0.7594874893364153,0.26329536539943593,,587.0167236328125
35000,test,0.056685751696166235,22.07643413543701,0.801426362050207,0.2344332423649336,,83.13478088378906
