iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.03105511178728193,25.113122522830963,0.8772367369383574,0.1516651976853609,,702.1146850585938
30001,test,0.042929866700433195,22.018216133117676,0.8062916379421949,0.21751201339066029,,702.1146850585938
35000,test,0.03213300806237385,24.85897010564804,0.8661936651915312,0.1743384818546474,,92.99967956542969
