iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,613.5050048828125
30001,test,0.05933229389943574,21.746344591441908,0.8048195697759327,0.21888712754375056,,613.5050048828125
35000,test,0.05620271795870442,22.166296256215947,0.8130966001435329,0.2117311017293679,,100.16310119628906
