iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,461.6474914550781
35000,test,0.05619094908041389,22.17360258102417,0.8133710324764252,0.20991599402929606,242.78213119506836,130.53526306152344
