iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,574.0325927734375
35000,test,0.05621396461011548,22.17985687757793,0.8132754674083308,0.21002902600326034,,124.58624267578125
