iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.03105511178728193,25.113122522830963,0.8772367369383574,0.1516651976853609,,532.5458984375
30001,test,0.04293541912920773,22.01810586452484,0.8061677534133196,0.21753419935703278,,532.5458984375
35000,test,0.032170891761779785,24.867225408554077,0.8665816020220518,0.17424240801483393,,100.86825561523438
