iteration,set,l1_loss,psnr,ssim,lpips,file_size,elapsed
30001,test,0.058907865007456976,21.815698046433297,0.8081340287861071,0.21520751675492839,,794.837158203125
30001,test,0.0589169692248106,21.81436925185354,0.8080225006530158,0.21530306182409586,,794.837158203125
35000,test,0.05768517375384506,22.003363232863574,0.8108004974691491,0.21265535605581182,,137.1053466796875
